#FileVersion:	2
#Fileformat:	2558
#Subject:	                                                                                
## Date:	September 19, 2008
#Description:	                                                                                
## of Pts Recorded:	10346                                                                           
#Offset Of Calibration Area:	0	0
#Size Of Calibration Area:	800	600
#Sample Rate:	60
#
#Time	Set	Pupil H	Pupil V	C.R. H	C.R. V	ScreenH	ScreenV	Diam H	Diam V
84075	0	5538	3948	5103	4007	256	64	1628	1761
84091	0	5537	3961	5104	4016	259	66	1618	1782
84108	0	5525	3969	5107	4025	286	68	1593	1755
84125	0	5528	3976	5108	4036	283	69	1630	1758
84141	0	5533	3984	5101	4039	266	71	1591	1754
84158	0	5526	3988	5101	4039	273	75	1582	1727
84175	0	5532	3989	5100	4041	269	76	1567	1718
84191	0	5533	3992	5098	4043	265	78	1580	1746
84208	0	5528	3993	5098	4045	269	78	1576	1719
84225	0	5530	3992	5097	4046	267	78	1560	1722
84241	0	5527	3996	5095	4045	267	80	1529	1690
84258	0	5528	3995	5097	4044	267	81	1547	1720
84275	0	5526	3993	5098	4045	268	81	1558	1715
84291	0	5564	3996	5113	4046	236	81	1560	1722
84308	0	5588	4002	5124	4054	224	80	1564	1749
84325	0	5583	4006	5112	4058	217	80	1560	1725
84341	0	5580	4004	5111	4053	215	79	1551	1723
84358	0	5571	4000	5112	4053	230	75	1585	1726
84375	0	5578	3997	5110	4059	218	71	1600	1747
84391	0	5577	3998	5110	4058	222	72	1594	1724
84408	0	5577	3995	5111	4053	223	71	1528	1720
84425	0	5578	3996	5114	4045	225	78	1593	1699
84441	0	5575	4001	5111	4043	226	88	1598	1723
84458	0	5578	3996	5107	4045	224	83	1598	1724
84474	0	5574	3990	5108	4043	224	79	1585	1721
84491	0	5577	3991	5106	4039	222	79	1601	1728
84508	0	5580	3992	5112	4037	221	83	1592	1726
84525	0	5579	3989	5110	4038	222	83	1596	1754
84541	0	5584	3986	5115	4039	220	82	1618	1781
84558	0	5576	3984	5114	4038	224	81	1618	1811
84574	0	5569	3981	5114	4041	236	78	1655	1786
84591	0	5573	3984	5115	4042	233	77	1660	1786
84608	0	5574	3989	5116	4045	233	77	1655	1786
84624	0	5574	3993	5115	4045	232	77	1662	1789
84641	0	5570	3997	5115	4048	232	76	1657	1816
84658	0	5577	3997	5115	4048	228	75	1690	1852
84674	0	5571	4002	5115	4048	229	77	1711	1819
84691	0	5570	4003	5114	4048	231	79	1660	1851
84708	0	5569	3999	5114	4048	232	79	1690	1849
84724	0	5573	4001	5114	4052	231	79	1714	1882
84741	0	5567	4002	5115	4050	235	80	1696	1849
84758	0	5569	3997	5114	4050	234	77	1698	1848
84774	0	5567	3997	5114	4048	235	76	1690	1881
84791	0	5569	3999	5115	4048	236	77	1723	1848
84808	0	5572	4000	5114	4051	234	77	1720	1877
84824	0	5568	3996	5113	4050	234	76	1727	1882
84841	0	5565	3993	5114	4046	236	76	1749	1886
84858	0	5568	3992	5114	4043	236	76	1785	1884
84874	0	5565	3988	5113	4044	239	73	1763	1916
84891	0	5565	3988	5114	4044	242	74	1774	1911
84908	0	5570	3990	5112	4040	236	77	1774	1879
84924	0	5570	3991	5114	4040	235	79	1741	1883
84941	0	5562	3993	5113	4045	243	80	1753	1910
84958	0	5568	3997	5114	4045	236	81	1765	1908
84974	0	5571	3997	5115	4046	236	80	1742	1910
84991	0	5568	3997	5114	4046	237	79	1751	1876
85008	0	5566	3997	5115	4046	239	78	1762	1887
85024	0	5568	3997	5114	4046	237	78	1725	1879
85041	0	5565	3999	5115	4046	240	80	1752	1854
85058	0	5566	3995	5114	4050	240	79	1761	1890
85074	0	5564	3995	5114	4047	242	79	1738	1887
85091	0	5568	3999	5114	4043	239	82	1751	1878
85108	0	5568	3997	5111	4041	237	82	1755	1883
85124	0	5566	3992	5114	4041	237	80	1766	1885
85141	0	5568	3988	5114	4043	237	76	1749	1884
85158	0	5567	3987	5114	4043	237	73	1752	1886
85174	0	5563	3989	5114	4043	241	74	1745	1888
85191	0	5568	3991	5114	4042	240	76	1760	1918
85208	0	5564	3994	5114	4042	242	82	1789	1913
85224	0	5563	3997	5113	4042	243	83	1761	1917
85241	0	5562	3996	5113	4043	244	82	1756	1911
85258	0	5566	3997	5112	4042	238	82	1753	1918
85274	0	5561	3995	5110	4042	239	82	1800	1919
85291	0	5560	3993	5108	4041	238	80	1772	1911
85308	0	5565	3991	5106	4039	235	79	1781	1915
85324	0	5562	3990	5108	4038	239	80	1760	1944
85341	0	5560	3988	5104	4035	238	81	1785	1946
85358	0	5565	3989	5108	4036	235	82	1755	1947
85374	0	5559	3994	5113	4040	246	84	1787	1999
85391	0	5570	3998	5113	4042	233	84	1758	1916
85408	0	5562	4001	5113	4044	244	85	1748	1976
85424	0	5559	4007	5113	4048	248	87	1761	1949
85441	0	5559	4012	5113	4048	248	90	1813	1946
85458	0	5555	4018	5114	4051	251	93	1791	1972
85474	0	5561	4018	5114	4054	249	94	1791	1975
85491	0	5562	4015	5114	4054	246	92	1813	1949
85507	0	5557	4018	5113	4054	249	93	1794	1977
85524	0	5560	4021	5114	4054	247	96	1809	1976
85541	0	5559	4020	5114	4054	247	96	1817	2004
85557	0	5556	4015	5114	4054	247	93	1822	1978
85574	0	5558	4015	5112	4056	246	92	1819	1980
85591	0	5561	4016	5115	4056	247	91	1821	1979
85607	0	5566	4012	5113	4055	244	89	1815	1983
85624	0	5557	4007	5112	4050	247	85	1827	1980
85641	0	5561	4008	5113	4050	247	85	1826	1982
85657	0	5563	4009	5111	4050	241	85	1829	2007
85674	0	5559	4009	5112	4048	244	86	1821	1988
85691	0	5559	4015	5111	4048	243	91	1825	1979
85707	0	5562	4018	5113	4051	242	96	1852	1982
85724	0	5558	4018	5114	4056	245	96	1822	2007
85741	0	5558	4019	5111	4059	245	94	1820	2003
85757	0	5552	4022	5113	4062	253	94	1855	1981
85774	0	5560	4024	5111	4062	245	93	1837	2038
85791	0	5559	4025	5114	4059	248	95	1822	2015
85807	0	5566	4025	5111	4059	240	96	1843	1983
85824	0	5562	4022	5112	4062	241	94	1849	2010
85841	0	5558	4021	5111	4061	244	91	1841	2011
85857	0	5561	4021	5113	4061	242	89	1840	2037
85874	0	5556	4018	5111	4061	245	88	1843	2040
85891	0	5560	4019	5114	4058	244	89	1873	2016
85907	0	5559	4018	5110	4058	246	91	1875	2046
85924	0	5559	4017	5114	4058	245	91	1823	2016
85941	0	5565	4017	5113	4055	241	93	1844	2038
85957	0	5565	4014	5112	4053	239	93	1882	2044
85974	0	5565	4012	5113	4053	239	91	1848	2045
85991	0	5557	4015	5114	4056	247	91	1884	2097
86007	0	5561	4021	5111	4058	239	92	1877	2044
86024	0	5561	4016	5113	4055	240	92	1849	2040
86041	0	5551	4030	5114	4061	251	96	1855	2071
86057	0	5541	4271	5115	4183	272	266	1821	2128
86074	0	5526	4500	5120	4279	285	452	1874	2040
86091	0	5490	4555	5092	4317	301	488	1933	2034
86107	0	5479	4535	5086	4292	301	479	1908	2042
86124	0	5476	4541	5083	4302	302	480	1905	2011
86141	0	5471	4537	5083	4300	303	478	1885	2008
86157	0	5466	4539	5080	4299	304	478	1944	2040
86174	0	5464	4545	5081	4302	307	479	1907	2009
86191	0	5457	4549	5075	4305	310	482	1914	2010
86207	0	5457	4550	5066	4305	309	484	1890	2014
86224	0	5452	4547	5062	4305	309	484	1915	2040
86241	0	5445	4546	5056	4302	312	484	1907	2007
86257	0	5440	4544	5057	4299	314	484	1912	2014
86274	0	5439	4541	5058	4299	318	482	1906	2045
86291	0	5439	4539	5054	4295	319	482	1915	2071
86307	0	5408	4554	5037	4309	333	486	1946	2038
86324	0	5397	4657	5038	4367	334	545	1945	2010
86341	0	5387	4630	5030	4347	336	539	1920	2013
86357	0	5381	4638	5028	4351	338	540	1922	2034
86374	0	5391	4634	5030	4344	334	541	1936	2011
86391	0	2734	6275	5027	4340	0	0	906	1049
86407	0	5387	4611	5027	4332	335	534	1878	1949
86424	0	5377	4618	5027	4327	342	538	1905	1974
86440	0	5383	4617	5026	4326	339	540	1850	1978
86457	0	5387	4618	5028	4326	337	541	1857	1945
86474	0	5384	4618	5026	4329	337	541	1874	1917
86490	0	5378	4618	5027	4331	340	540	1854	1916
86507	0	5384	4621	5026	4331	335	541	1826	1885
86524	0	5384	4622	5026	4334	334	541	1827	1914
86540	0	5378	4622	5021	4334	335	542	1821	1935
86557	0	5378	4623	5022	4332	335	543	1834	1911
86574	0	5380	4622	5021	4332	335	543	1824	1880
86590	0	5379	4621	5022	4330	335	543	1782	1905
86607	0	5374	4621	5021	4330	337	543	1832	1912
86624	0	5382	4622	5025	4330	335	544	1785	1878
86640	0	5378	4617	5024	4330	336	542	1785	1855
86657	0	5378	4614	5026	4327	337	540	1779	1881
86674	0	5380	4615	5017	4325	334	540	1822	1880
86690	0	5382	4609	5017	4323	331	537	1782	1882
86707	0	5379	4606	5017	4321	331	536	1752	1852
86724	0	5379	4609	5017	4321	331	537	1822	1886
86740	0	5381	4606	5021	4322	332	535	1780	1880
86757	0	5367	4606	5017	4322	342	533	1821	1886
86774	0	5376	4612	5016	4322	334	535	1789	1856
86790	0	5379	4611	5020	4323	334	536	1789	1885
86807	0	5377	4606	5017	4322	335	535	1835	1880
86824	0	5366	4602	5016	4321	341	533	1810	1853
86840	0	5385	4600	5020	4318	330	532	1779	1882
86857	0	5383	4599	5016	4314	329	532	1777	1909
86874	0	5377	4598	5016	4305	330	535	1777	1884
86890	0	5376	4588	5014	4291	330	539	1780	1878
86907	0	5338	4988	5007	4256	296	919	1751	787
86924	0	0	0	0	0	0	0	0	0
86940	0	0	0	0	0	0	0	0	0
86957	0	7971	6331	5852	5017	-4156	277	1013	995
86974	0	7910	6326	0	0	0	0	1106	1010
86990	0	7928	6323	0	0	0	0	1086	1002
87007	0	7989	6319	6336	4970	0	0	976	1036
87024	0	0	0	0	0	0	0	0	0
87040	0	2946	5955	5823	4750	0	0	1301	1847
87057	0	2973	5840	0	0	0	0	1327	1982
87074	0	3227	5659	0	0	0	0	2001	2016
87090	0	3266	5547	0	0	0	0	2036	2127
87107	0	3294	5478	0	0	0	0	1997	2323
87124	0	5324	4853	0	0	0	0	2021	1203
87140	0	0	0	0	0	0	0	0	0
87157	0	5345	4642	6038	4342	0	0	1938	1522
87174	0	5338	4566	0	0	0	0	1969	1684
87190	0	5355	4555	5015	4263	347	542	1818	1777
87207	0	5401	4556	5014	4257	298	548	1851	1848
87224	0	5374	4550	5011	4260	329	544	1819	1878
87240	0	5387	4540	5009	4259	309	532	1835	1911
87257	0	5370	4547	5003	4266	322	532	1814	1934
87274	0	5371	4544	5003	4271	323	527	1810	1911
87290	0	5367	4544	5000	4271	326	524	1810	1919
87307	0	5365	4546	5003	4276	329	522	1845	1917
87324	0	5358	4547	5006	4276	343	521	1824	1951
87340	0	5368	4547	5006	4272	335	522	1837	1971
87357	0	5355	4547	5006	4272	349	523	1853	1998
87373	0	5360	4549	5006	4276	347	522	1858	1998
87390	0	5362	4551	5007	4279	346	521	1874	1974
87407	0	5356	4548	5013	4277	352	519	1877	1983
87424	0	5364	4541	5010	4280	347	514	1849	1955
87440	0	5364	4539	5013	4256	347	520	1871	1975
87457	0	5371	4541	5008	4286	343	511	1823	1944
87473	0	5370	4541	5014	4274	343	515	1827	1977
87490	0	5371	4539	5017	4267	343	517	1840	1950
87507	0	5378	4539	5018	4270	340	516	1819	1972
87523	0	5382	4542	5015	4273	334	515	1815	1946
87540	0	5369	4542	5012	4272	337	514	1817	1946
87557	0	5372	4548	5009	4273	334	516	1812	1916
87573	0	5371	4552	5006	4276	334	519	1761	1943
87590	0	5371	4557	5014	4280	337	521	1807	1908
87607	0	5378	4557	5016	4281	337	522	1756	1940
87623	0	2775	6279	5013	4279	0	0	918	1058
87640	0	5372	4543	5017	4279	342	515	1814	1919
87657	0	5376	4544	5014	4282	337	510	1817	1998
87673	0	5370	4540	5007	4282	338	505	1822	1937
87690	0	5370	4546	5008	4283	338	507	1817	1944
87707	0	5374	4553	5008	4288	336	509	1780	1912
87723	0	5377	4558	5008	4292	334	511	1776	1945
87740	0	5372	4566	5012	4296	337	513	1781	1914
87757	0	5374	4570	5011	4301	336	513	1808	1893
87773	0	5369	4570	5016	4305	341	511	1811	1888
87790	0	5378	4570	5019	4308	338	509	1804	1945
87807	0	5372	4569	5014	4309	339	507	1764	1886
87823	0	5374	4569	5011	4310	337	506	1807	1941
87840	0	5371	4572	5012	4308	337	507	1807	1912
87857	0	5371	4578	5011	4305	337	517	1814	1911
87873	0	5373	4575	5020	4304	338	518	1812	1914
87890	0	5375	4567	5019	4305	338	509	1784	1909
87907	0	5376	4561	5016	4306	338	501	1816	1913
87923	0	5377	4557	5017	4299	336	502	1836	1921
87940	0	5375	4561	5016	4294	336	506	1819	1954
87957	0	5375	4559	5017	4293	338	507	1822	1967
87973	0	5371	4559	5016	4300	340	506	1823	1974
87990	0	5374	4564	5017	4300	340	508	1820	1980
88007	0	5372	4565	5017	4299	340	509	1819	1974
88023	0	5369	4567	5018	4304	342	508	1839	1938
88040	0	5370	4566	5017	4306	344	507	1823	2032
88057	0	5370	4563	5018	4308	344	502	1870	1974
88073	0	5372	4569	5011	4310	342	503	1815	1949
88090	0	5370	4574	5018	4310	343	506	1823	1958
88107	0	5370	4574	5014	4311	343	507	1823	1973
88123	0	5375	4575	5015	4311	341	508	1847	1983
88140	0	5372	4575	5019	4313	343	508	1855	1942
88157	0	5372	4576	5019	4313	343	508	1846	1976
88173	0	5371	4577	5018	4311	343	508	1847	1955
88190	0	5369	4574	5016	4313	344	508	1908	1977
88207	0	5377	4570	5017	4313	342	506	1845	1980
88223	0	5368	4570	5016	4313	345	504	1878	1983
88240	0	5371	4569	5017	4310	343	504	1876	1979
88257	0	5369	4566	5017	4301	346	506	1870	1977
88273	0	5377	4561	5017	4303	341	503	1855	1982
88290	0	5375	4561	5007	4303	337	502	1847	1998
88306	0	5377	4568	5007	4289	333	517	1873	1907
88323	0	5338	4837	5013	4281	329	798	1932	1257
88340	0	0	0	0	0	0	0	0	0
88357	0	0	0	0	0	0	0	0	0
88373	0	7929	6295	0	0	0	0	1011	1010
88390	0	0	0	0	0	0	0	0	0
88406	0	8012	6319	5487	4873	-4185	-403	975	1039
88423	0	2877	6055	5039	4453	0	0	1171	1622
88440	0	0	0	0	0	0	0	0	0
88456	0	0	0	0	0	0	0	0	0
88473	0	5482	4749	0	0	0	0	1471	624
88490	0	5464	4605	0	0	0	0	1828	1011
88506	0	5419	4393	0	0	0	0	1882	1368
88523	0	5413	4273	0	0	0	0	1872	1688
88540	0	5430	4212	0	0	0	0	1836	1907
88556	0	5433	4205	0	0	0	0	1848	2001
88573	0	5424	4166	0	0	0	0	1824	2007
88590	0	5417	4187	5038	4120	338	264	1857	2008
88606	0	5423	4185	5039	4108	334	265	1797	2012
88623	0	5417	4190	5038	4105	333	274	1826	1986
88640	0	5420	4192	5038	4107	330	276	1793	1975
88656	0	5427	4194	5036	4108	323	277	1804	1978
88673	0	5423	4195	5032	4107	319	278	1781	1943
88690	0	5420	4195	5033	4107	319	278	1803	1978
88706	0	5421	4194	5033	4104	320	279	1782	1976
88723	0	5416	4194	5036	4104	328	280	1776	1972
88740	0	5417	4196	5034	4104	329	283	1811	1974
88756	0	5413	4199	5037	4104	333	286	1814	1977
88773	0	5422	4200	5039	4105	330	285	1815	1975
88790	0	5420	4203	5038	4108	331	285	1815	1983
88806	0	5422	4209	5038	4112	330	288	1818	1977
88823	0	5421	4207	5041	4118	331	285	1804	1978
88840	0	5420	4208	5045	4125	335	281	1781	1918
88856	0	5420	4212	5041	4125	334	281	1782	1946
88873	0	5420	4210	5039	4130	334	280	1755	1944
88890	0	5417	4211	5039	4127	335	279	1757	1886
88906	0	5412	4212	5038	4124	338	280	1721	1883
88923	0	5420	4212	5038	4124	334	280	1742	1885
88940	0	5420	4211	5033	4122	329	280	1693	1846
88956	0	5423	4212	5039	4127	328	280	1712	1852
88973	0	5425	4210	5041	4128	328	277	1689	1853
88990	0	5427	4206	5040	4127	326	273	1692	1849
89006	0	5429	4206	5048	4127	326	273	1718	1878
89023	0	5429	4210	5043	4127	325	273	1651	1852
89040	0	5433	4207	5040	4126	321	272	1660	1851
89056	0	5390	4234	5029	4128	354	312	1677	1852
89073	0	5348	4251	5005	4142	373	320	1679	1854
89090	0	5339	4261	5006	4156	385	318	1688	1849
89106	0	5342	4263	5005	4156	379	316	1653	1855
89123	0	5341	4264	5006	4156	382	314	1693	1855
89140	0	5337	4263	5005	4156	389	313	1652	1852
89156	0	5345	4258	5006	4156	383	309	1691	1848
89173	0	5349	4260	5005	4155	379	310	1684	1881
89190	0	5345	4259	5006	4148	378	313	1662	1821
89206	0	5346	4253	5000	4147	376	312	1650	1852
89223	0	5339	4252	4995	4153	378	311	1651	1850
89239	0	5343	4254	4993	4154	375	310	1652	1844
89256	0	5345	4256	4993	4152	372	309	1648	1820
89273	0	5346	4262	4994	4158	370	310	1629	1842
89289	0	5339	4269	4992	4162	370	314	1677	1851
89306	0	5332	4269	4992	4164	381	313	1646	1819
89323	0	5331	4268	4995	4163	387	313	1683	1848
89339	0	5329	4267	4992	4164	389	313	1686	1852
89356	0	5338	4267	4995	4169	385	310	1709	1852
89373	0	5328	4270	4995	4172	392	310	1719	1845
89389	0	5325	4271	4992	4170	394	311	1687	1869
89406	0	5327	4269	4994	4170	394	312	1629	1822
89423	0	5328	4269	4991	4170	393	313	1661	1818
89439	0	5324	4269	4995	4166	394	315	1627	1823
89456	0	5327	4269	4992	4166	393	315	1653	1818
89473	0	5326	4267	4996	4163	394	317	1617	1813
89489	0	5329	4260	4991	4158	390	317	1629	1815
89506	0	5342	4250	5004	4153	385	310	1596	1790
89523	0	5383	4225	5020	4132	360	300	1582	1785
89539	0	5377	4204	5011	4120	359	289	1600	1758
89556	0	5372	4208	5007	4126	360	285	1618	1756
89573	0	5372	4212	5007	4131	359	284	1589	1753
89589	0	5366	4208	5007	4127	359	283	1596	1721
89606	0	5363	4281	5015	4079	354	429	1555	1398
89623	0	0	0	0	0	0	0	0	0
89639	0	0	0	0	0	0	0	0	0
89656	0	2924	6015	4766	3812	10	-2037	1274	1684
89673	0	2877	5944	0	0	1	0	1116	1720
89689	0	0	0	0	0	1	0	0	0
89706	0	0	0	0	0	0	0	0	0
89723	0	5365	4522	0	0	0	0	1465	816
89739	0	5339	4336	0	0	0	0	1637	1202
89756	0	5360	4232	0	0	0	0	1742	1427
89773	0	5376	4169	0	0	0	0	1591	1595
89789	0	5383	4167	0	0	0	0	1596	1722
89806	0	5380	4131	6061	4152	0	0	1558	1787
89823	0	5370	4151	5010	4089	364	252	1592	1757
89839	0	5365	4146	5008	4072	367	256	1552	1723
89856	0	5366	4156	5007	4104	366	246	1567	1723
89873	0	5367	4161	5005	4096	364	250	1558	1724
89889	0	5368	4167	5005	4108	361	247	1518	1721
89906	0	5367	4172	4997	4114	353	248	1530	1717
89923	0	5361	4175	4993	4116	354	249	1557	1716
89939	0	5363	4182	4999	4117	355	255	1558	1749
89956	0	5360	4181	4996	4116	357	260	1564	1775
89973	0	5358	4179	4999	4116	363	260	1588	1724
89989	0	5363	4182	5006	4115	363	263	1558	1752
90006	0	5364	4183	5005	4116	363	264	1613	1734
90023	0	5359	4187	5007	4119	365	265	1596	1763
90039	0	5356	4190	5006	4124	371	266	1556	1765
90056	0	5362	4193	5005	4132	365	264	1565	1785
90073	0	5360	4197	5007	4135	365	260	1620	1781
90089	0	5353	4202	5005	4136	370	259	1596	1754
90106	0	5358	4208	5007	4139	368	260	1559	1758
90123	0	5355	4213	5006	4143	370	263	1583	1783
90139	0	5353	4214	5006	4143	372	264	1582	1782
90156	0	5354	4217	5006	4140	372	266	1586	1761
90172	0	5361	4218	5000	4143	360	267	1587	1754
90189	0	5353	4216	4998	4150	370	266	1581	1754
90206	0	5354	4216	5001	4146	370	267	1563	1781
90223	0	5355	4213	4999	4142	369	266	1586	1789
90239	0	5354	4214	5005	4140	370	267	1591	1784
90256	0	5353	4212	5006	4140	371	267	1620	1787
90272	0	5351	4209	5007	4139	373	267	1614	1788
90289	0	5360	4214	5005	4136	367	270	1620	1820
90306	0	5359	4221	5007	4136	368	279	1628	1814
90322	0	5360	4226	5005	4140	364	282	1626	1821
90339	0	5357	4224	5007	4144	365	279	1667	1788
90356	0	5345	4222	5005	4144	381	279	1625	1839
90372	0	5358	4224	5006	4144	367	278	1623	1842
90389	0	5357	4226	5007	4147	368	277	1632	1823
90406	0	5358	4226	5006	4148	367	276	1623	1787
90422	0	5355	4225	5005	4148	368	274	1621	1793
90439	0	5359	4226	5000	4151	364	273	1656	1818
90456	0	5357	4228	4999	4151	363	272	1627	1819
90472	0	5359	4225	5000	4153	361	269	1645	1792
90489	0	5358	4223	4995	4156	360	265	1626	1817
90506	0	5356	4224	4999	4154	361	265	1654	1818
90522	0	5355	4226	5000	4155	363	267	1630	1817
90539	0	5354	4226	5000	4154	365	268	1623	1850
90556	0	5356	4226	5006	4154	367	270	1655	1847
90572	0	5361	4230	5006	4152	365	273	1650	1821
90589	0	5353	4231	5006	4152	369	275	1622	1850
90606	0	5356	4232	5006	4152	368	275	1657	1825
90622	0	5355	4234	5006	4152	369	276	1647	1852
90639	0	5341	4234	5005	4155	386	278	1679	1821
90656	0	5353	4230	5000	4155	367	276	1674	1817
90672	0	5344	4228	5005	4152	384	275	1655	1847
90689	0	5351	4232	5000	4152	371	275	1658	1846
90706	0	5347	4231	4997	4159	373	273	1629	1820
90722	0	5346	4232	4995	4159	374	273	1662	1821
90739	0	5350	4234	4993	4157	371	273	1621	1846
90756	0	5354	4232	4993	4158	365	272	1644	1847
90772	0	5347	4229	4993	4156	369	272	1658	1819
90789	0	5350	4225	4997	4151	369	272	1629	1823
90806	0	5351	4220	5000	4145	370	272	1626	1851
90822	0	5343	4214	5005	4139	382	271	1658	1819
90839	0	5352	4210	5006	4139	374	270	1655	1875
90856	0	5350	4212	5005	4139	375	269	1626	1821
90872	0	5351	4216	5006	4139	375	270	1623	1844
90889	0	5350	4218	5001	4145	374	270	1686	1821
90906	0	5351	4221	5003	4149	374	270	1625	1851
90922	0	5352	4225	4995	4153	370	269	1675	1823
90939	0	5351	4228	4993	4155	367	269	1626	1850
90956	0	5348	4231	4999	4155	371	271	1656	1851
90972	0	5351	4234	4993	4155	367	273	1654	1848
90989	0	5345	4234	4995	4155	373	275	1649	1853
91006	0	5350	4232	4994	4157	370	275	1655	1820
91022	0	5353	4231	4994	4158	366	273	1730	1853
91039	0	5355	4227	4993	4156	364	269	1682	1848
91056	0	5356	4223	5001	4150	364	269	1671	1877
91072	0	5356	4220	5005	4146	366	269	1678	1855
91089	0	5351	4220	5005	4140	370	272	1685	1850
91105	0	5352	4215	5006	4139	372	273	1649	1829
91122	0	5353	4209	5005	4139	373	269	1688	1847
91139	0	5353	4209	5006	4135	373	269	1688	1882
91156	0	5351	4208	5006	4132	374	269	1689	1882
91172	0	5354	4204	5006	4129	373	267	1683	1848
91189	0	5352	4207	5006	4129	373	268	1685	1880
91205	0	2711	6231	5005	4132	0	0	901	1239
91222	0	5358	4216	5006	4136	369	269	1681	1854
91239	0	5352	4209	5005	4136	372	268	1711	1851
91255	0	5359	4212	5006	4132	366	269	1653	1853
91272	0	5360	4214	5006	4129	365	273	1666	1853
91289	0	5355	4213	5006	4133	368	273	1679	1882
91305	0	5358	4209	5006	4136	367	269	1684	1880
91322	0	5355	4209	5006	4132	368	269	1696	1883
91339	0	5362	4211	5006	4132	366	269	1715	1884
91355	0	5359	4211	5005	4136	365	268	1686	1881
91372	0	5359	4211	5006	4139	365	267	1745	1883
91389	0	5360	4208	5006	4135	364	266	1738	1882
91405	0	5360	4205	5006	4135	366	263	1691	1934
91422	0	5352	4209	5006	4135	371	264	1739	1881
91439	0	5355	4209	5006	4129	372	267	1719	1882
91455	0	5356	4203	5006	4129	371	266	1718	1913
91472	0	5356	4199	5006	4128	371	265	1695	1915
91489	0	5356	4197	5006	4128	370	263	1713	1882
91505	0	5353	4198	5006	4128	372	264	1721	1886
91522	0	5354	4198	5006	4128	373	265	1697	1911
91539	0	5361	4202	5006	4128	368	267	1678	1914
91555	0	5356	4202	5006	4128	369	267	1717	1886
91572	0	5351	4198	5000	4125	370	265	1737	1887
91589	0	5345	4198	4997	4123	373	266	1729	1911
91605	0	5356	4196	5000	4125	369	263	1723	1915
91622	0	5346	4192	5005	4127	381	259	1728	1909
91639	0	5353	4189	5006	4127	378	257	1712	1877
91655	0	5434	4182	5076	4122	364	255	1807	1908
91672	0	5701	4171	5204	4110	173	219	1806	1915
91689	0	5808	4167	5242	4103	81	203	1719	1880
91705	0	5801	4171	5240	4108	83	203	1711	1882
91722	0	5802	4174	5239	4113	82	200	1723	1911
91739	0	5790	4177	5235	4118	88	198	1746	1879
91755	0	5794	4180	5234	4117	88	197	1749	1885
91772	0	5793	4184	5229	4117	86	197	1717	1935
91789	0	5786	4185	5231	4124	92	198	1711	1887
91805	0	5796	4186	5234	4126	88	198	1714	1911
91822	0	5799	4187	5234	4127	85	197	1729	1912
91839	0	5790	4185	5233	4129	91	196	1749	1856
91855	0	5789	4188	5226	4129	88	196	1733	1885
91872	0	5785	4189	5229	4127	92	198	1719	1913
91889	0	5793	4185	5224	4128	88	197	1752	1885
91905	0	5792	4187	5227	4132	85	195	1708	1884
91922	0	5787	4188	5230	4128	92	197	1773	1882
91939	0	5793	4186	5231	4124	86	197	1708	1858
91955	0	5803	4185	5231	4126	83	197	1720	1886
91972	0	5808	4184	5236	4126	80	198	1714	1881
91989	0	5811	4184	5231	4125	72	197	1685	1851
92005	0	5805	4184	5230	4127	73	196	1704	1880
92022	0	5810	4186	5231	4131	70	194	1659	1878
92038	0	5809	4188	5235	4129	71	194	1662	1855
92055	0	5806	4192	5231	4129	71	195	1677	1850
92072	0	5806	4196	5231	4136	72	197	1679	1820
92088	0	5801	4196	5234	4137	76	198	1650	1845
92105	0	5810	4194	5231	4134	70	197	1672	1848
92122	0	5806	4192	5231	4133	73	196	1656	1823
92138	0	5806	4193	5234	4135	74	195	1657	1848
92155	0	5806	4193	5234	4135	75	194	1689	1871
92172	0	5807	4193	5235	4137	74	194	1715	1879
92188	0	5806	4194	5231	4136	73	195	1684	1853
92205	0	5807	4192	5234	4134	73	195	1655	1877
92222	0	5809	4189	5231	4135	71	194	1689	1819
92238	0	5810	4191	5234	4135	71	193	1686	1876
92255	0	5803	4193	5231	4134	71	193	1686	1883
92272	0	5801	4192	5227	4134	73	193	1737	1852
92288	0	5805	4192	5231	4135	74	193	1718	1883
92305	0	5804	4193	5231	4136	74	193	1717	1849
92322	0	5809	4193	5231	4136	71	192	1747	1883
92338	0	5804	4198	5235	4137	72	194	1717	1885
92355	0	5802	4201	5230	4142	74	195	1715	1884
92372	0	5801	4201	5228	4141	75	196	1726	1910
92388	0	5804	4205	5229	4141	74	197	1727	1915
92405	0	5801	4207	5228	4143	74	198	1726	1911
92422	0	5792	4206	5225	4147	82	198	1749	1886
92438	0	5793	4205	5227	4147	84	198	1785	1911
92455	0	5794	4204	5229	4145	84	198	1774	1939
92472	0	5800	4199	5230	4145	83	196	1752	1917
92488	0	5797	4195	5232	4138	81	195	1785	1916
92505	0	5794	4192	5227	4132	82	197	1749	1945
92522	0	5795	4190	5227	4131	82	197	1806	1946
92538	0	5797	4193	5230	4137	82	195	1781	1945
92555	0	5792	4198	5229	4141	86	195	1750	1916
92572	0	5796	4205	5229	4142	84	196	1794	1950
92588	0	5806	4208	5237	4149	80	196	1793	1946
92605	0	5799	4210	5230	4152	79	197	1810	1975
92622	0	5796	4214	5232	4152	82	200	1778	1949
92638	0	5790	4215	5232	4153	89	203	1834	1978
92655	0	5794	4212	5232	4154	89	202	1811	1952
