#FileVersion:	2
#Fileformat:	2558
#Subject:	                                                                                
## Date:	September 19, 2008
#Description:	                                                                                
## of Pts Recorded:	10398                                                                           
#Offset Of Calibration Area:	0	0
#Size Of Calibration Area:	800	600
#Sample Rate:	60
#
#Time	Set	Pupil H	Pupil V	C.R. H	C.R. V	ScreenH	ScreenV	Diam H	Diam V
76053	0	6101	4203	5363	4121	71	341	1868	2095
76070	0	6104	4203	5373	4118	75	343	1872	2090
76087	0	6099	4197	5374	4111	81	346	1903	2065
76103	0	6105	4187	5359	4104	72	344	1836	2095
76120	0	6113	4185	5371	4102	70	344	1829	2095
76137	0	6122	4185	5384	4103	71	344	1868	2063
76153	0	6113	4189	5382	4106	79	346	1867	2124
76170	0	6120	4200	5387	4110	78	350	1905	2095
76187	0	6124	4205	5382	4113	75	352	1871	2092
76203	0	6124	4206	5386	4116	76	351	1863	2090
76220	0	6124	4209	5385	4118	74	352	1868	2121
76237	0	6126	4211	5386	4118	74	351	1869	2064
76254	0	6129	4212	5390	4119	74	352	1867	2093
76270	0	6126	4212	5389	4119	74	352	1874	2065
76287	0	6136	4209	5390	4117	70	350	1841	2096
76303	0	6127	4205	5391	4116	74	350	1898	2121
76320	0	6128	4203	5396	4117	77	348	1900	2095
76337	0	6133	4204	5395	4116	75	347	1875	2089
76354	0	6144	4205	5396	4116	68	347	1835	2097
76370	0	6132	4206	5397	4117	74	347	1929	2063
76387	0	6134	4206	5391	4116	71	348	1877	2127
76403	0	6136	4209	5397	4116	71	349	1845	2098
76420	0	6147	4203	5394	4115	64	346	1825	2125
76437	0	6139	4199	5398	4115	69	344	1868	2096
76454	0	6135	4205	5397	4115	71	348	1872	2095
76470	0	6142	4207	5398	4115	67	349	1874	2067
76487	0	6148	4206	5397	4114	64	348	1830	2093
76504	0	6147	4209	5398	4114	62	350	1901	2123
76520	0	6149	4212	5400	4119	61	351	1895	2092
76537	0	6159	4213	5400	4120	54	350	1843	2093
76554	0	6142	4213	5398	4119	63	352	1906	2123
76570	0	6147	4213	5402	4120	63	353	1900	2127
76587	0	6155	4211	5400	4121	59	350	1898	2095
76604	0	6159	4210	5404	4121	56	347	1871	2096
76620	0	6158	4210	5404	4116	55	348	1834	2149
76637	0	6164	4205	5401	4115	51	344	1832	2127
76654	0	6154	4205	5400	4116	53	344	1867	2099
76670	0	6153	4210	5402	4117	56	346	1875	2095
76687	0	6152	4211	5401	4123	58	345	1861	2124
76704	0	6156	4212	5403	4122	57	346	1870	2095
76720	0	6159	4207	5400	4118	55	345	1869	2097
76737	0	6150	4206	5403	4119	60	344	1903	2123
76754	0	6155	4211	5402	4124	57	344	1835	2098
76770	0	6158	4216	5401	4127	55	344	1842	2099
76787	0	6156	4217	5403	4129	56	344	1898	2123
76804	0	6153	4218	5404	4131	58	345	1902	2097
76820	0	6156	4217	5404	4130	58	346	1867	2123
76837	0	6163	4214	5407	4126	55	346	1867	2126
76854	0	6153	4214	5402	4124	57	347	1835	2124
76870	0	6158	4217	5401	4125	54	347	1838	2098
76887	0	6161	4220	5398	4129	51	345	1842	2093
76904	0	6153	4221	5402	4135	56	345	1878	2097
76920	0	6153	4223	5402	4136	57	344	1897	2093
76937	0	6159	4223	5398	4136	52	343	1844	2099
76954	0	6157	4225	5402	4137	53	343	1871	2095
76970	0	6157	4228	5401	4138	53	344	1867	2100
76987	0	6171	4226	5404	4138	46	342	1832	2097
77004	0	6162	4223	5402	4135	50	341	1841	2065
77020	0	6159	4216	5398	4129	50	341	1839	2099
77037	0	6152	4211	5397	4121	52	342	1808	2095
77054	0	6149	4210	5394	4116	54	346	1833	2122
77070	0	6155	4208	5398	4116	54	345	1835	2096
77087	0	6156	4209	5398	4120	54	343	1873	2092
77104	0	6156	4212	5401	4124	54	342	1870	2128
77120	0	6151	4216	5395	4125	54	343	1860	2127
77137	0	6145	4218	5398	4126	58	346	1838	2097
77154	0	6140	4220	5397	4130	63	347	1869	2124
77170	0	6144	4222	5397	4134	64	346	1874	2096
77187	0	6138	4224	5399	4135	68	347	1926	2129
77204	0	6150	4227	5396	4134	61	348	1860	2127
77220	0	6147	4224	5397	4132	60	348	1868	2128
77237	0	6136	4221	5395	4128	67	349	1865	2094
77254	0	6138	4221	5391	4125	64	350	1896	2129
77270	0	6136	4223	5397	4127	68	352	1864	2122
77287	0	6141	4222	5393	4129	66	351	1903	2128
77304	0	6132	4220	5395	4125	70	352	1896	2095
77320	0	6132	4217	5388	4120	69	353	1863	2128
77337	0	6132	4213	5388	4120	68	353	1869	2095
77354	0	6144	4215	5389	4121	61	351	1861	2125
77370	0	6138	4220	5393	4121	64	353	1862	2125
77387	0	6132	4222	5392	4124	67	354	1930	2122
77404	0	6131	4221	5391	4128	70	354	1898	2125
77420	0	6135	4221	5393	4128	70	353	1867	2125
77437	0	6141	4222	5394	4130	67	351	1838	2099
77454	0	6142	4223	5397	4132	66	350	1900	2123
77470	0	6143	4225	5399	4131	65	351	1886	2148
77487	0	6140	4228	5394	4129	64	353	1961	2096
77504	0	6149	4223	5399	4127	62	353	1842	2148
77520	0	6133	4218	5395	4125	70	354	1897	2128
77537	0	6150	4217	5399	4123	60	351	1892	2126
77554	0	6151	4219	5396	4123	57	351	1870	2122
77570	0	6142	4222	5399	4126	62	353	1901	2098
77587	0	6141	4217	5396	4127	64	352	1898	2126
77604	0	6145	4219	5401	4125	64	352	1832	2097
77620	0	6144	4222	5394	4124	63	354	1880	2121
77637	0	6160	4221	5400	4127	52	351	1841	2096
77654	0	6151	4223	5399	4130	56	352	1900	2124
77670	0	6154	4222	5400	4131	54	351	1865	2152
77687	0	6156	4222	5401	4132	53	349	1807	2097
77704	0	6149	4220	5400	4129	56	349	1833	2097
77720	0	6147	4216	5398	4124	58	349	1831	2129
77737	0	6143	4217	5401	4124	65	350	1902	2121
77754	0	6151	4218	5403	4128	62	350	1884	2127
77770	0	6146	4218	5402	4127	63	351	1923	2100
77787	0	6154	4216	5396	4124	56	349	1869	2125
77804	0	6149	4216	5400	4123	58	350	1840	2097
77820	0	6142	4219	5400	4122	62	352	1890	2126
77837	0	6136	4224	5395	4128	64	354	1867	2123
77854	0	5942	4356	5323	4186	185	481	1902	2093
77870	0	5706	4476	5222	4240	318	575	1934	2092
77887	0	5628	4520	5174	4276	356	580	1968	2092
77904	0	5611	4495	5155	4251	357	579	1968	2062
77920	0	5605	4502	5143	4261	353	577	1997	2067
77937	0	5594	4504	5138	4266	358	576	1967	2094
77954	0	5594	4507	5133	4268	358	574	1968	2091
77970	0	5595	4507	5133	4268	356	574	1962	2125
77987	0	5592	4503	5130	4265	357	573	1977	2093
78004	0	5585	4496	5129	4257	360	574	1968	2093
78020	0	5582	4491	5125	4252	362	574	1971	2094
78037	0	5582	4488	5125	4252	362	574	1967	2094
78054	0	5578	4490	5125	4254	365	574	1960	2124
78070	0	5576	4492	5120	4253	366	574	1941	2064
78087	0	5580	4494	5125	4255	366	574	1993	2097
78104	0	5574	4503	5126	4257	373	576	1973	2093
78120	0	5578	4511	5127	4260	370	580	1963	2060
78137	0	5580	4516	5125	4263	367	583	1965	2060
78154	0	5577	4519	5127	4263	368	585	1933	2056
78170	0	5581	4518	5127	4264	366	586	1935	2059
78187	0	5578	4517	5126	4263	366	587	1899	2057
78204	0	5579	4518	5127	4258	366	588	1903	1998
78220	0	5576	4520	5126	4259	368	590	1872	1965
78237	0	5584	4522	5129	4260	364	591	1866	1966
78254	0	5576	4521	5126	4260	367	592	1839	1935
78270	0	5584	4519	5129	4260	364	592	1830	1935
78287	0	5586	4518	5128	4258	360	592	1803	1902
78304	0	5583	4517	5125	4256	359	592	1781	1869
78320	0	5575	4516	5125	4256	364	593	1742	1869
78337	0	5576	4513	5126	4256	367	593	1752	1840
78354	0	5578	4516	5127	4255	368	593	1737	1837
78370	0	5588	4521	5127	4255	354	595	1711	1807
78387	0	5591	4522	5128	4257	349	596	1707	1806
78404	0	5589	4522	5127	4257	351	596	1679	1803
78420	0	5590	4523	5128	4259	351	596	1670	1799
78437	0	5595	4526	5129	4260	349	596	1672	1802
78454	0	5589	4527	5129	4259	351	597	1645	1774
78470	0	5594	4524	5129	4259	349	597	1684	1740
78487	0	5597	4518	5128	4257	346	595	1649	1744
78504	0	5595	4519	5127	4256	345	594	1648	1770
78520	0	5591	4521	5128	4256	347	595	1642	1740
78537	0	5591	4520	5127	4257	348	594	1585	1737
78554	0	5591	4523	5128	4257	349	596	1611	1710
78570	0	5599	4522	5129	4258	345	596	1609	1712
78587	0	5590	4522	5130	4259	350	595	1585	1709
78604	0	5599	4526	5130	4259	343	596	1610	1704
78620	0	5600	4523	5129	4258	342	596	1584	1708
78637	0	5598	4520	5130	4258	343	596	1586	1677
78654	0	5599	4517	5128	4256	342	595	1577	1677
78670	0	5602	4518	5131	4254	342	595	1549	1675
78687	0	5600	4520	5128	4253	341	596	1582	1680
78704	0	5608	4519	5129	4254	332	597	1552	1700
78720	0	5593	4515	5128	4254	345	596	1575	1676
78737	0	5598	4513	5129	4254	343	594	1573	1647
78754	0	5592	4512	5128	4254	348	592	1516	1679
78770	0	5602	4510	5129	4253	343	591	1548	1648
78787	0	5594	4511	5129	4252	347	591	1528	1677
78804	0	5603	4513	5129	4252	339	592	1543	1649
78820	0	5604	4517	5128	4254	334	593	1553	1680
78837	0	5593	4520	5128	4255	345	595	1524	1647
78854	0	5599	4519	5127	4255	339	596	1578	1613
78870	0	5600	4516	5129	4254	341	596	1551	1647
78887	0	5604	4518	5130	4250	338	596	1547	1645
78904	0	5604	4514	5132	4246	338	596	1551	1646
78920	0	5605	4507	5138	4241	340	596	1525	1671
78937	0	5601	4503	5134	4235	341	597	1520	1674
78954	0	5601	4500	5132	4232	343	597	1549	1644
78970	0	5598	4493	5131	4231	345	596	1547	1676
78987	0	5594	4494	5130	4232	349	595	1521	1675
79004	0	5611	4502	5132	4234	332	595	1551	1649
79020	0	5612	4508	5137	4237	331	597	1587	1680
79037	0	5608	4513	5132	4242	332	598	1579	1645
79054	0	5616	4518	5134	4250	328	599	1573	1672
79070	0	5610	4519	5134	4252	332	598	1555	1650
79087	0	5621	4515	5134	4252	324	596	1573	1673
79104	0	5621	4516	5135	4251	322	595	1576	1679
79120	0	5610	4518	5136	4249	335	596	1549	1678
79137	0	5607	4513	5136	4248	338	596	1549	1678
79154	0	5607	4506	5137	4244	341	594	1580	1675
79170	0	5615	4505	5137	4245	335	591	1580	1680
79187	0	5607	4509	5134	4246	340	591	1548	1677
79204	0	5608	4509	5136	4244	339	592	1580	1677
79220	0	5610	4504	5138	4240	338	593	1553	1708
79237	0	5608	4502	5136	4236	338	594	1579	1676
79254	0	5617	4498	5136	4234	333	593	1605	1683
79270	0	5612	4498	5136	4233	332	594	1584	1680
79287	0	5618	4499	5139	4234	329	595	1579	1705
79304	0	5610	4499	5136	4234	331	595	1579	1709
79321	0	5612	4496	5136	4235	334	594	1580	1709
79337	0	5610	4501	5139	4239	338	593	1618	1708
79354	0	5612	4505	5139	4239	337	593	1612	1733
79370	0	5615	4502	5140	4238	336	593	1578	1736
79387	0	5618	4501	5140	4238	333	593	1581	1710
79404	0	5607	4500	5141	4236	344	593	1611	1683
79421	0	5609	4498	5139	4236	340	593	1623	1708
79437	0	5607	4497	5142	4235	343	593	1609	1730
79454	0	5610	4496	5139	4233	341	593	1613	1739
79470	0	5611	4496	5137	4232	339	594	1616	1712
79487	0	5603	4498	5141	4231	346	596	1583	1708
79504	0	5615	4497	5142	4232	336	596	1614	1736
79521	0	5611	4498	5140	4235	337	595	1619	1738
79537	0	5608	4499	5141	4234	340	595	1614	1740
79554	0	5608	4496	5140	4234	340	594	1610	1714
79570	0	5605	4495	5142	4234	344	594	1616	1708
79587	0	5606	4495	5147	4232	348	594	1613	1738
79604	0	5606	4495	5146	4232	349	594	1613	1710
79621	0	5601	4494	5150	4231	355	594	1639	1745
79637	0	5616	4493	5146	4228	339	594	1642	1741
79654	0	5603	4491	5147	4228	354	594	1650	1740
79670	0	5608	4491	5146	4227	347	595	1616	1742
79687	0	5604	4490	5146	4226	351	594	1645	1739
79704	0	5604	4489	5149	4230	353	593	1623	1773
79721	0	5604	4492	5146	4231	353	593	1639	1712
79737	0	5595	4495	5137	4231	354	595	1645	1742
79754	0	5599	4493	5137	4231	353	595	1643	1769
79771	0	5588	4488	5136	4232	360	592	1651	1768
79787	0	5594	4485	5134	4232	359	590	1652	1737
79804	0	5593	4486	5136	4232	360	588	1645	1741
79821	0	5597	4486	5139	4231	359	587	1611	1743
79837	0	5606	4481	5143	4225	353	587	1617	1774
79854	0	5601	4477	5141	4221	354	587	1667	1740
79871	0	5599	4475	5142	4218	355	589	1587	1740
79887	0	5593	4471	5136	4217	356	589	1611	1770
79904	0	5595	4469	5133	4218	356	588	1643	1742
79921	0	5601	4470	5135	4218	352	588	1671	1740
79937	0	5597	4471	5135	4219	354	586	1681	1742
79954	0	5589	4474	5137	4221	363	586	1653	1742
79971	0	5602	4481	5141	4223	354	586	1671	1741
79987	0	5604	4486	5141	4226	353	588	1653	1770
80004	0	5679	4484	5203	4227	340	590	1645	1740
80021	0	5905	4465	5298	4219	173	565	1613	1769
80037	0	5965	4425	5337	4211	154	529	1639	1772
80054	0	5969	4439	5334	4208	141	544	1611	1774
80071	0	5971	4432	5329	4208	138	538	1644	1770
80087	0	5972	4436	5327	4208	135	539	1640	1774
80104	0	5981	4439	5324	4210	117	539	1605	1769
80121	0	5976	4438	5321	4209	123	539	1644	1776
80137	0	5966	4430	5318	4207	130	536	1673	1770
80154	0	5958	4426	5316	4206	137	533	1672	1805
80171	0	5966	4426	5311	4205	126	531	1610	1773
80187	0	5954	4425	5313	4205	141	531	1669	1807
80204	0	5962	4427	5317	4206	133	531	1610	1805
80221	0	5962	4429	5316	4206	132	532	1712	1834
80237	0	5975	4436	5324	4209	128	534	1642	1773
80254	0	5989	4445	5332	4212	117	538	1669	1806
80271	0	5986	4442	5335	4212	120	540	1666	1812
80287	0	5980	4441	5334	4214	126	540	1653	1806
80304	0	5995	4444	5336	4214	115	540	1653	1802
80321	0	5979	4443	5333	4212	130	541	1640	1802
80337	0	5982	4439	5335	4212	129	540	1676	1808
80354	0	5982	4437	5335	4210	129	540	1699	1808
80371	0	5994	4435	5337	4208	123	539	1666	1803
80387	0	5989	4435	5337	4207	125	539	1675	1807
80404	0	5985	4441	5341	4208	127	541	1669	1831
80421	0	5991	4437	5342	4209	126	541	1672	1804
80437	0	5990	4435	5340	4207	127	541	1677	1776
80454	0	5993	4438	5345	4206	126	542	1675	1777
80471	0	5999	4437	5348	4209	123	540	1667	1830
80487	0	6001	4437	5344	4212	120	539	1697	1803
80504	0	6022	4439	5352	4212	105	537	1673	1807
80521	0	6031	4438	5352	4209	97	534	1644	1775
80537	0	6027	4433	5353	4208	99	531	1594	1805
80554	0	6026	4433	5352	4208	99	529	1672	1801
80571	0	6026	4433	5353	4208	100	529	1673	1809
80587	0	6025	4434	5352	4208	100	530	1669	1834
80604	0	6044	4433	5351	4207	79	529	1670	1807
80621	0	6028	4432	5352	4207	98	529	1673	1836
80637	0	6027	4434	5350	4207	97	529	1655	1836
80654	0	6024	4437	5349	4207	96	531	1668	1836
80671	0	6023	4437	5353	4210	98	532	1691	1837
80687	0	6028	4438	5349	4215	96	531	1650	1833
80704	0	6021	4439	5353	4215	100	531	1680	1834
80721	0	6025	4440	5347	4215	97	530	1706	1868
80737	0	6015	4443	5349	4216	102	531	1676	1835
80754	0	6007	4442	5348	4218	112	531	1704	1835
80771	0	6018	4443	5350	4217	104	532	1737	1840
80787	0	6021	4436	5348	4213	104	531	1713	1868
80804	0	6019	4433	5350	4209	105	531	1712	1865
80821	0	6032	4431	5353	4204	93	531	1705	1845
80837	0	6020	4422	5350	4199	103	530	1740	1870
80854	0	6013	4419	5348	4197	106	529	1708	1873
80871	0	6018	4423	5349	4200	106	529	1703	1898
80887	0	6018	4431	5349	4205	106	530	1740	1867
80904	0	6018	4434	5353	4211	106	530	1739	1898
80921	0	6020	4439	5354	4219	107	528	1741	1928
80937	0	6027	4446	5356	4221	103	528	1736	1895
80954	0	6018	4453	5352	4222	105	530	1746	1899
80971	0	6017	4454	5352	4225	106	531	1737	1897
80987	0	6021	4449	5354	4226	107	529	1735	1903
81004	0	6021	4452	5356	4226	108	529	1768	1870
81021	0	6019	4455	5354	4225	108	531	1738	1900
81037	0	6011	4454	5350	4224	109	532	1745	1901
81054	0	6017	4454	5350	4225	107	533	1743	1933
81071	0	6012	4454	5348	4225	107	533	1776	1904
81087	0	6008	4452	5350	4225	113	533	1798	1903
81104	0	6008	4452	5352	4224	113	533	1769	1903
81121	0	6007	4451	5347	4224	114	533	1771	1882
81137	0	6000	4448	5347	4223	117	534	1803	1899
81154	0	5999	4445	5348	4223	120	533	1809	1907
81171	0	6006	4445	5349	4224	117	532	1771	1908
81187	0	6010	4448	5349	4223	115	532	1774	1936
81204	0	6011	4449	5352	4223	113	531	1770	1905
81221	0	6004	4446	5349	4223	115	531	1767	1933
81237	0	6006	4445	5347	4225	115	529	1778	1958
81254	0	5998	4449	5349	4225	123	529	1806	1931
81271	0	6003	4447	5348	4226	121	529	1774	1931
81287	0	6002	4447	5349	4225	121	529	1831	1904
81304	0	6003	4447	5354	4222	121	531	1772	1930
81321	0	6003	4443	5353	4220	121	532	1801	1961
81337	0	6004	4435	5351	4220	122	528	1807	1961
81354	0	6007	4433	5356	4220	123	524	1803	1902
81371	0	6009	4439	5357	4220	123	525	1803	1933
81387	0	6004	4442	5354	4221	123	526	1771	1935
81404	0	5997	4444	5347	4222	123	529	1803	1962
81421	0	5997	4443	5349	4223	124	531	1802	1937
81437	0	6002	4444	5349	4223	123	530	1807	1933
81454	0	6000	4448	5352	4224	125	531	1799	1907
81471	0	6003	4449	5355	4224	125	532	1777	1932
81487	0	6001	4447	5352	4224	125	532	1778	1933
81504	0	5997	4446	5348	4224	125	532	1803	1928
81521	0	5994	4448	5345	4224	123	531	1772	1935
81537	0	5997	4453	5341	4226	117	532	1806	1932
81554	0	5984	4452	5341	4226	124	533	1803	1938
81571	0	5995	4450	5339	4226	116	531	1813	1966
81587	0	5993	4451	5342	4225	117	531	1808	1934
81604	0	5993	4453	5340	4228	117	530	1814	1936
81621	0	5991	4457	5340	4229	117	531	1811	1932
81637	0	5987	4460	5333	4231	118	532	1804	1937
81654	0	5993	4465	5333	4232	112	533	1829	1903
81671	0	5982	4467	5326	4234	113	535	1833	1937
81687	0	5991	4466	5331	4234	110	535	1791	1957
81704	0	5988	4464	5335	4230	114	536	1800	1938
81721	0	5992	4456	5344	4228	119	536	1804	1934
81737	0	5995	4448	5340	4223	116	534	1810	1962
81754	0	5989	4444	5337	4220	119	533	1806	1959
81771	0	5995	4445	5336	4218	113	534	1775	1962
81787	0	5984	4447	5334	4219	117	535	1838	1932
81804	0	5985	4447	5338	4223	120	535	1811	1963
81821	0	5994	4451	5340	4225	117	532	1799	1935
81837	0	5988	4456	5338	4228	120	532	1803	1933
81854	0	5988	4461	5341	4230	125	533	1832	1933
81871	0	5988	4464	5342	4232	128	535	1804	1940
81887	0	6003	4465	5348	4232	117	536	1805	1934
81904	0	5999	4464	5343	4232	118	536	1771	1933
81921	0	5995	4461	5345	4230	120	536	1810	1937
81937	0	5983	4459	5348	4229	138	536	1835	1935
81954	0	5998	4456	5345	4228	119	535	1832	1964
81971	0	5992	4451	5347	4226	125	534	1804	1902
81987	0	5998	4449	5349	4226	125	533	1836	1964
82004	0	5993	4449	5348	4225	128	532	1805	1968
82021	0	5993	4447	5344	4225	128	532	1810	1963
82037	0	6005	4445	5342	4225	111	530	1836	1967
82054	0	5989	4440	5340	4224	126	529	1799	1996
82071	0	5989	4437	5343	4222	127	528	1834	1964
82087	0	5995	4440	5346	4223	126	528	1869	1965
82104	0	5993	4439	5346	4223	128	528	1874	1940
82121	0	6000	4439	5344	4224	126	526	1834	1964
82137	0	6000	4442	5347	4225	123	526	1835	1967
82154	0	6001	4441	5348	4225	122	525	1836	1964
82171	0	5992	4440	5346	4224	125	525	1838	1967
82187	0	5894	4425	5296	4210	185	528	1814	1970
82204	0	5604	4255	5184	4131	416	461	1826	1992
82221	0	5378	4177	5065	4098	552	413	1782	1972
82237	0	5261	4140	4998	4087	624	384	1796	2000
82254	0	5253	4165	4986	4087	622	414	1840	1997
82271	0	5252	4156	4980	4090	621	401	1808	2026
82287	0	5252	4159	4980	4092	621	400	1804	1998
82304	0	5240	4166	4976	4093	626	402	1787	1999
82321	0	5240	4168	4972	4093	622	404	1804	1970
82337	0	5237	4168	4974	4092	625	405	1777	1999
82354	0	5219	4165	4967	4089	636	405	1784	1996
82371	0	5189	4166	4952	4087	650	406	1792	2000
82387	0	5185	4167	4948	4087	652	406	1774	1998
82404	0	5184	4165	4947	4086	654	406	1774	1995
82421	0	5181	4164	4944	4085	655	405	1778	1997
82437	0	5182	4161	4939	4086	655	404	1776	1963
82454	0	5188	4160	4938	4084	645	403	1810	2001
82471	0	5179	4164	4936	4086	652	404	1777	1996
82488	0	5184	4166	4942	4091	650	404	1779	1996
82504	0	5176	4170	4938	4092	654	405	1771	1991
82521	0	5178	4171	4932	4093	653	405	1709	1966
82537	0	5178	4167	4933	4096	653	404	1771	1965
82554	0	5179	4166	4931	4094	652	402	1735	1931
82571	0	5180	4168	4936	4091	651	404	1708	1931
82588	0	5180	4169	4942	4086	653	409	1708	1900
82604	0	5187	4162	4946	4081	651	411	1645	1903
82621	0	5192	4155	4942	4076	644	411	1680	1866
82637	0	5187	4150	4937	4072	643	411	1647	1835
82654	0	5188	4146	4940	4071	643	408	1645	1841
82671	0	5188	4147	4945	4073	645	406	1613	1837
82688	0	5196	4153	4945	4077	642	405	1611	1781
82704	0	5194	4160	4944	4081	643	406	1615	1808
82721	0	5189	4167	4943	4084	644	410	1617	1775
82738	0	5194	4171	4944	4086	642	413	1606	1739
82754	0	5190	4174	4945	4085	644	416	1581	1711
82771	0	5199	4176	4950	4084	642	419	1611	1739
82788	0	5203	4173	4953	4084	639	419	1577	1714
82804	0	5200	4165	4956	4083	643	415	1555	1742
82821	0	5196	4164	4953	4081	644	413	1551	1708
82838	0	5199	4168	4956	4081	645	415	1555	1688
82854	0	5211	4172	4962	4081	645	418	1519	1713
82871	0	5211	4176	4961	4081	642	423	1515	1710
82888	0	5204	4179	4960	4080	643	426	1526	1679
82904	0	5204	4173	4956	4081	642	425	1523	1680
82921	0	5202	4168	4959	4080	643	421	1511	1711
82938	0	5204	4167	4956	4079	641	420	1484	1678
82954	0	5202	4168	4960	4079	644	420	1488	1706
82971	0	5200	4171	4955	4080	645	420	1523	1680
82988	0	5208	4173	4959	4080	641	422	1478	1677
83004	0	5205	4175	4954	4080	639	423	1505	1676
83021	0	5208	4178	4959	4081	639	425	1507	1709
83038	0	5209	4181	4961	4082	638	428	1505	1648
83054	0	5207	4178	4959	4082	640	428	1488	1652
83071	0	5200	4173	4957	4081	642	426	1484	1679
83088	0	5200	4173	4953	4081	641	423	1482	1646
83104	0	5202	4174	4956	4081	641	422	1516	1678
83121	0	5202	4173	4959	4081	641	423	1513	1646
83138	0	5198	4169	4958	4081	644	421	1484	1650
83154	0	5206	4170	4959	4081	642	420	1448	1647
83171	0	5199	4172	4956	4081	645	421	1488	1675
83188	0	5201	4171	4956	4081	642	420	1490	1649
83204	0	5198	4175	4952	4081	643	422	1490	1644
83221	0	5209	4177	4959	4081	642	425	1482	1618
83238	0	5203	4174	4963	4081	646	426	1474	1615
83254	0	5212	4172	4961	4081	642	425	1510	1648
83271	0	5213	4170	4963	4081	642	424	1513	1677
83288	0	5213	4171	4960	4081	640	423	1514	1654
83304	0	5205	4169	4963	4081	644	422	1512	1648
83321	0	5209	4170	4959	4081	641	423	1481	1649
83338	0	5203	4174	4954	4080	640	424	1488	1679
83354	0	5198	4172	4956	4080	642	424	1482	1646
83371	0	5199	4172	4950	4081	640	423	1485	1680
83388	0	5201	4172	4941	4085	631	421	1487	1648
83404	0	5196	4177	4935	4087	630	420	1505	1652
83421	0	5185	4180	4931	4091	635	420	1523	1653
83438	0	5178	4175	4930	4093	644	419	1521	1679
83454	0	5198	4172	4931	4091	627	417	1510	1648
83471	0	5195	4170	4938	4087	632	417	1511	1649
83488	0	5201	4164	4949	4080	635	417	1515	1679
83504	0	5201	4156	4946	4074	635	415	1517	1676
83521	0	5196	4153	4952	4071	639	415	1492	1678
83538	0	5192	4153	4945	4071	642	415	1492	1648
83554	0	5194	4154	4946	4071	643	415	1488	1650
83571	0	5200	4156	4949	4071	642	415	1481	1647
83588	0	5196	4160	4955	4074	646	417	1485	1647
83604	0	5214	4164	4958	4079	639	418	1510	1648
83621	0	5209	4168	4955	4081	639	419	1478	1679
83638	0	5205	4178	4953	4081	637	422	1501	1676
83654	0	5186	4175	4942	4083	645	421	1458	1650
83671	0	5194	4170	4943	4082	639	421	1448	1643
83688	0	5190	4167	4943	4080	642	420	1513	1678
83704	0	5190	4162	4943	4080	644	416	1482	1648
83721	0	5188	4163	4939	4081	644	415	1513	1647
83738	0	5182	4166	4938	4083	647	414	1519	1679
83754	0	5190	4169	4932	4087	640	414	1543	1650
83771	0	5183	4168	4934	4088	646	414	1518	1646
83788	0	5180	4166	4930	4089	646	412	1518	1675
83804	0	5180	4168	4927	4088	645	412	1516	1675
83821	0	5177	4169	4924	4088	644	413	1517	1656
83838	0	5171	4168	4925	4086	649	414	1513	1683
83854	0	5175	4165	4929	4086	649	414	1517	1712
83871	0	5170	4168	4926	4087	653	414	1490	1683
83888	0	5176	4170	4930	4087	652	415	1569	1675
83904	0	5178	4170	4930	4089	650	415	1549	1677
83921	0	5171	4173	4929	4089	652	417	1515	1706
83938	0	5172	4172	4925	4087	651	418	1526	1680
83954	0	5171	4166	4927	4087	652	415	1514	1681
83971	0	5179	4163	4927	4088	650	411	1546	1712
83988	0	5174	4165	4929	4088	651	411	1541	1709
84004	0	5177	4170	4929	4088	649	413	1518	1683
84021	0	5174	4170	4929	4088	650	415	1577	1713
84038	0	5177	4166	4934	4089	652	413	1554	1707
84054	0	5178	4168	4931	4089	651	413	1571	1739
84071	0	5183	4172	4934	4089	649	413	1544	1743
84088	0	5171	4171	4931	4089	654	412	1548	1743
84104	0	5185	4170	4935	4089	647	412	1547	1741
84121	0	5178	4170	4932	4088	651	412	1584	1740
84138	0	5177	4171	4935	4088	652	413	1595	1746
84154	0	5178	4174	4934	4091	652	414	1550	1770
84171	0	5182	4176	4935	4091	651	415	1582	1772
84188	0	5182	4174	4937	4089	650	415	1577	1777
84204	0	5184	4177	4936	4089	648	416	1584	1772
84221	0	5182	4177	4936	4088	647	418	1579	1775
84238	0	5183	4175	4935	4088	646	418	1588	1801
84254	0	5181	4173	4934	4087	646	417	1641	1773
84271	0	5172	4172	4934	4087	655	415	1587	1750
84288	0	5170	4177	4931	4091	656	415	1582	1744
84304	0	5173	4182	4928	4094	654	418	1585	1776
84321	0	5165	4177	4929	4094	659	418	1616	1776
84338	0	5165	4172	4925	4091	658	417	1613	1803
84354	0	5159	4168	4923	4088	661	414	1618	1803
84371	0	5170	4168	4925	4086	658	414	1617	1803
84388	0	5263	4129	4997	4064	632	397	1552	1804
84404	0	5552	3943	5157	3974	776	133	1529	1743
84421	0	5766	3846	5258	3942	351	151	1648	1775
84438	0	5783	3837	5260	3935	345	149	1672	1775
84454	0	5775	3852	5257	3942	344	146	1640	1776
84471	0	5773	3869	5255	3954	341	163	1646	1776
84488	0	5769	3882	5249	3967	340	166	1646	1803
84504	0	5756	3889	5244	3978	341	164	1643	1803
84521	0	5752	3898	5237	3985	341	163	1675	1800
84538	0	5760	3910	5230	3990	335	166	1650	1774
84554	0	5747	3917	5224	3994	336	172	1650	1804
